,bidopen,bidclose,entry_price,entry_signal,exit_price,exit_time,status,pl
2021-12-01 00:58:00,1.13278,1.13294,1.13294,BUY,0.0,0,0,0.0
2021-12-01 01:14:00,1.13222,1.13245,1.13245,BUY,1.1326,2021-12-01 01:42:00,TGP,4.500000000002835
2021-12-01 01:21:00,1.13216,1.1322,1.1322,BUY,1.1326,2021-12-01 01:42:00,TGP,11.999999999998678
2021-12-01 01:28:00,1.13181,1.13192,1.13192,BUY,1.1326,2021-12-01 01:42:00,TGP,20.400000000000418
2021-12-01 01:31:00,1.13184,1.13193,1.13193,BUY,1.1326,2021-12-01 01:42:00,TGP,20.099999999998452
2021-12-01 01:42:00,1.13271,1.1326,1.1326,SELL,1.13191,2021-12-01 01:53:00,TGP,20.700000000002383
2021-12-01 01:45:00,1.13275,1.13242,1.13242,SELL,1.13191,2021-12-01 01:53:00,TGP,15.300000000000313
2021-12-01 01:53:00,1.13189,1.13191,1.13191,BUY,1.13211,2021-12-01 02:23:00,TGP,5.999999999999339
2021-12-01 01:55:00,1.13186,1.13194,1.13194,BUY,1.13211,2021-12-01 02:23:00,TGP,5.1000000000001044
2021-12-01 02:23:00,1.13231,1.13211,1.13211,SELL,1.13171,2021-12-01 02:36:00,TGP,11.999999999998678
2021-12-01 02:36:00,1.13168,1.13171,1.13171,BUY,1.1324,2021-12-01 03:04:00,TGP,20.700000000002383
2021-12-01 03:04:00,1.13244,1.1324,1.1324,SELL,1.13292,2021-12-01 03:41:00,SL,-15.599999999995617
2021-12-01 03:12:00,1.13255,1.13246,1.13246,SELL,1.13296,2021-12-01 03:43:00,SL,-14.999999999998348
2021-12-01 03:20:00,1.13275,1.13271,1.13271,SELL,1.13326,2021-12-01 05:00:00,SL,-16.499999999994852
2021-12-01 03:25:00,1.1328,1.13275,1.13275,SELL,1.13262,2021-12-01 04:12:00,TGP,3.8999999999989043
2021-12-01 03:45:00,1.133,1.13295,1.13295,SELL,1.13277,2021-12-01 04:00:00,TGP,5.3999999999954085
2021-12-01 03:51:00,1.13306,1.13302,1.13302,SELL,1.13277,2021-12-01 04:00:00,TGP,7.499999999995843
2021-12-01 04:00:00,1.13276,1.13277,1.13277,BUY,1.13298,2021-12-01 04:20:00,TGP,6.300000000001305
2021-12-01 04:20:00,1.13306,1.13298,1.13298,SELL,1.13356,2021-12-01 05:57:00,SL,-17.399999999994087
2021-12-01 05:04:00,1.13336,1.13331,1.13331,SELL,1.13289,2021-12-01 05:32:00,TGP,12.60000000000261
2021-12-01 05:32:00,1.13283,1.13289,1.13289,BUY,1.13323,2021-12-01 05:46:00,TGP,10.200000000000209
2021-12-01 05:46:00,1.13339,1.13323,1.13323,SELL,1.13301,2021-12-01 06:58:00,TGP,6.599999999996609
2021-12-01 06:58:00,1.13297,1.13301,1.13301,BUY,1.13282,2021-12-01 07:14:00,SLPR,-5.700000000004035
2021-12-01 07:22:00,1.13265,1.13276,1.13276,BUY,1.13469,2021-12-01 08:07:00,TG,57.89999999999962
2021-12-01 07:55:00,1.13175,1.13241,1.13241,BUY,1.13469,2021-12-01 08:07:00,TG,68.4000000000018
2021-12-01 08:06:00,1.13542,1.13505,1.13505,SELL,1.13409,2021-12-01 08:10:00,TG,28.799999999995496
2021-12-01 08:20:00,1.1329,1.13312,1.13312,BUY,1.13261,2021-12-01 08:24:00,SL,-15.300000000000313
2021-12-01 08:25:00,1.13261,1.1327,1.1327,BUY,1.13281,2021-12-01 09:31:00,TGP,3.300000000001635
2021-12-01 08:45:00,1.13055,1.13076,1.13076,BUY,1.13031,2021-12-01 08:48:00,SLPR,-13.500000000001844
2021-12-01 09:14:00,1.13213,1.13191,1.13191,SELL,1.13241,2021-12-01 09:24:00,SL,-14.999999999998348
2021-12-01 09:26:00,1.13252,1.13239,1.13239,SELL,1.13282,2021-12-01 09:52:00,SLPR,-12.899999999997913
2021-12-01 09:31:00,1.13298,1.13281,1.13281,SELL,1.13338,2021-12-01 10:04:00,SLPR,-17.099999999998783
2021-12-01 10:06:00,1.13359,1.13324,1.13324,SELL,1.13252,2021-12-01 10:25:00,TGP,21.600000000001618
2021-12-01 10:11:00,1.1338,1.13364,1.13364,SELL,1.13276,2021-12-01 10:23:00,TG,26.399999999999757
2021-12-01 10:25:00,1.13245,1.13252,1.13252,BUY,1.13221,2021-12-01 10:42:00,SLPR,-9.300000000000974
2021-12-01 10:27:00,1.13241,1.13247,1.13247,BUY,1.13221,2021-12-01 10:42:00,SLPR,-7.80000000000447
2021-12-01 10:44:00,1.13209,1.13221,1.13221,BUY,1.13274,2021-12-01 11:02:00,TGP,15.900000000004244
2021-12-01 11:02:00,1.1328,1.13274,1.13274,SELL,1.13241,2021-12-01 11:55:00,TGP,9.900000000004905
2021-12-01 11:07:00,1.133,1.13292,1.13292,SELL,1.13241,2021-12-01 11:55:00,TGP,15.300000000000313
2021-12-01 11:11:00,1.13307,1.13297,1.13297,SELL,1.13241,2021-12-01 11:55:00,TGP,16.80000000000348
2021-12-01 11:19:00,1.13334,1.13312,1.13312,SELL,1.13241,2021-12-01 11:55:00,TGP,21.299999999999653
2021-12-01 11:55:00,1.13227,1.13241,1.13241,BUY,1.13245,2021-12-01 13:25:00,TGP,1.2000000000012
2021-12-01 12:00:00,1.13205,1.13214,1.13214,BUY,1.13174,2021-12-01 12:18:00,SLPR,-11.999999999998678
2021-12-01 12:22:00,1.13157,1.13171,1.13171,BUY,1.13125,2021-12-01 12:58:00,SLPR,-13.799999999997148
2021-12-01 13:00:00,1.13126,1.13156,1.13156,BUY,1.13213,2021-12-01 13:21:00,TG,17.100000000005444
2021-12-01 13:21:00,1.13225,1.13213,1.13213,SELL,1.13269,2021-12-01 13:24:00,SL,-16.799999999996817
2021-12-01 13:25:00,1.13269,1.13245,1.13245,SELL,1.13313,2021-12-01 13:32:00,SL,-20.400000000000418
2021-12-01 13:27:00,1.13269,1.13266,1.13266,SELL,1.13325,2021-12-01 13:33:00,SL,-17.700000000002714
2021-12-01 13:36:00,1.13313,1.13304,1.13304,SELL,1.13389,2021-12-01 13:56:00,SLPR,-25.500000000000522
2021-12-01 13:40:00,1.13333,1.13312,1.13312,SELL,1.13389,2021-12-01 13:56:00,SLPR,-23.100000000004783
2021-12-01 13:45:00,1.13358,1.13353,1.13353,SELL,1.13389,2021-12-01 13:56:00,SLPR,-10.80000000000414
2021-12-01 14:24:00,1.1343,1.13419,1.13419,SELL,1.13471,2021-12-01 14:33:00,SLPR,-15.600000000002279
2021-12-01 14:27:00,1.1344,1.13429,1.13429,SELL,1.13471,2021-12-01 14:33:00,SLPR,-12.60000000000261
2021-12-01 14:41:00,1.13494,1.13468,1.13468,SELL,1.13519,2021-12-01 14:59:00,SLPR,-15.300000000000313
2021-12-01 14:47:00,1.13544,1.13503,1.13503,SELL,1.13559,2021-12-01 15:05:00,SL,-16.80000000000348
2021-12-01 15:17:00,1.13376,1.1339,1.1339,BUY,1.13483,2021-12-01 15:40:00,TG,27.900000000002922
2021-12-01 15:21:00,1.13376,1.13393,1.13393,BUY,1.13483,2021-12-01 15:40:00,TG,26.999999999997026
2021-12-01 15:40:00,1.13496,1.13483,1.13483,SELL,1.13395,2021-12-01 15:51:00,TG,26.399999999999757
2021-12-01 15:50:00,1.13371,1.13377,1.13377,BUY,1.13363,2021-12-01 15:56:00,SLPR,-4.20000000000087
2021-12-01 16:07:00,1.13246,1.13269,1.13269,BUY,1.13233,2021-12-01 16:23:00,SLPR,-10.799999999997478
2021-12-01 17:07:00,1.13165,1.13167,1.13167,BUY,1.1323,2021-12-01 17:49:00,TGP,18.900000000003914
2021-12-01 17:10:00,1.13149,1.13165,1.13165,BUY,1.1323,2021-12-01 17:49:00,TGP,19.500000000001183
2021-12-01 17:40:00,1.13165,1.1318,1.1318,BUY,1.1323,2021-12-01 17:49:00,TGP,15.00000000000501
2021-12-01 17:49:00,1.13232,1.1323,1.1323,SELL,1.13199,2021-12-01 18:44:00,TGP,9.300000000000974
2021-12-01 17:54:00,1.13265,1.13251,1.13251,SELL,1.13199,2021-12-01 18:44:00,TGP,15.599999999995617
2021-12-01 17:58:00,1.13264,1.13252,1.13252,SELL,1.13199,2021-12-01 18:44:00,TGP,15.899999999997583
2021-12-01 18:44:00,1.13179,1.13199,1.13199,BUY,1.13271,2021-12-01 19:03:00,TGP,21.600000000001618
2021-12-01 19:03:00,1.13287,1.13271,1.13271,SELL,1.13179,2021-12-01 19:18:00,TG,27.600000000000957
2021-12-01 19:18:00,1.13164,1.13179,1.13179,BUY,1.13203,2021-12-01 19:53:00,TGP,7.200000000000539
2021-12-01 19:53:00,1.13224,1.13203,1.13203,SELL,1.13123,2021-12-01 20:11:00,TGP,24.000000000004018
2021-12-01 20:11:00,1.13115,1.13123,1.13123,BUY,1.13093,2021-12-01 20:51:00,SLPR,-8.999999999999009
2021-12-01 20:45:00,1.13103,1.13117,1.13117,BUY,1.13104,2021-12-01 20:59:00,TGP,-3.8999999999989043
2021-12-01 22:14:00,1.13136,1.13153,1.13153,BUY,1.13201,2021-12-01 22:37:00,TGP,14.400000000001079
2021-12-01 22:37:00,1.13203,1.13201,1.13201,SELL,1.13155,2021-12-01 22:55:00,TGP,13.799999999997148
2021-12-01 22:55:00,1.13151,1.13155,1.13155,BUY,1.13192,2021-12-01 23:41:00,TGP,11.099999999999444
2021-12-01 22:57:00,1.13143,1.13145,1.13145,BUY,1.13192,2021-12-01 23:41:00,TGP,14.099999999999113
2021-12-01 23:41:00,1.13196,1.13192,1.13192,SELL,1.13163,2021-12-02 00:15:00,TGP,8.700000000003705
2021-12-02 00:15:00,1.1316,1.13163,1.13163,BUY,1.13222,2021-12-02 01:26:00,TGP,17.700000000002714
2021-12-02 01:26:00,1.13235,1.13222,1.13222,SELL,1.13272,2021-12-02 01:53:00,SL,-14.999999999998348
2021-12-02 01:44:00,1.13243,1.13238,1.13238,SELL,1.13299,2021-12-02 02:01:00,SL,-18.299999999999983
2021-12-02 01:54:00,1.13272,1.13262,1.13262,SELL,1.13316,2021-12-02 02:05:00,SL,-16.199999999999548
2021-12-02 02:06:00,1.13316,1.13303,1.13303,SELL,1.13367,2021-12-02 02:28:00,SL,-19.199999999999218
2021-12-02 02:14:00,1.13325,1.1332,1.1332,SELL,1.1337,2021-12-02 02:29:00,SL,-14.999999999998348
2021-12-02 02:17:00,1.13341,1.13335,1.13335,SELL,1.13314,2021-12-02 03:33:00,TGP,6.300000000001305
2021-12-02 02:20:00,1.13344,1.13342,1.13342,SELL,1.1333,2021-12-02 02:55:00,TGP,3.6000000000036003
2021-12-02 02:30:00,1.1337,1.13362,1.13362,SELL,1.1333,2021-12-02 02:55:00,TGP,9.60000000000294
2021-12-02 02:34:00,1.13385,1.13375,1.13375,SELL,1.1333,2021-12-02 02:55:00,TGP,13.500000000001844
2021-12-02 03:33:00,1.1331,1.13314,1.13314,BUY,1.13262,2021-12-02 04:24:00,SL,-15.600000000002279
2021-12-02 03:37:00,1.13306,1.1331,1.1331,BUY,1.13282,2021-12-02 04:13:00,SLPR,-8.40000000000174
2021-12-02 04:38:00,1.13242,1.1326,1.1326,BUY,1.13207,2021-12-02 05:04:00,SL,-15.900000000004244
2021-12-02 05:10:00,1.13201,1.13209,1.13209,BUY,1.1323,2021-12-02 06:18:00,TGP,6.300000000001305
2021-12-02 05:19:00,1.13189,1.13193,1.13193,BUY,1.13208,2021-12-02 06:09:00,TGP,4.499999999996174
2021-12-02 05:21:00,1.13192,1.13193,1.13193,BUY,1.13208,2021-12-02 06:09:00,TGP,4.499999999996174
2021-12-02 05:32:00,1.13179,1.13183,1.13183,BUY,1.13208,2021-12-02 06:09:00,TGP,7.500000000002505
2021-12-02 05:44:00,1.13162,1.13164,1.13164,BUY,1.13188,2021-12-02 05:55:00,TGP,7.200000000000539
2021-12-02 05:55:00,1.13191,1.13188,1.13188,SELL,1.13155,2021-12-02 07:25:00,TGP,9.899999999998244
2021-12-02 06:09:00,1.13218,1.13208,1.13208,SELL,1.13155,2021-12-02 07:25:00,TGP,15.899999999997583
2021-12-02 06:14:00,1.13222,1.13221,1.13221,SELL,1.13155,2021-12-02 07:25:00,TGP,19.799999999996487
2021-12-02 07:25:00,1.13133,1.13155,1.13155,BUY,1.13206,2021-12-02 07:34:00,TGP,15.300000000000313
2021-12-02 07:34:00,1.13216,1.13206,1.13206,SELL,1.13114,2021-12-02 07:47:00,TG,27.600000000000957
2021-12-02 07:46:00,1.13102,1.13111,1.13111,BUY,1.13076,2021-12-02 07:56:00,SLPR,-10.500000000002174
2021-12-02 07:58:00,1.1307,1.13086,1.13086,BUY,1.13182,2021-12-02 08:25:00,TG,28.800000000002157
2021-12-02 08:39:00,1.13228,1.13222,1.13222,SELL,1.13245,2021-12-02 08:49:00,SLPR,-6.899999999998574
2021-12-02 08:58:00,1.13258,1.13254,1.13254,SELL,1.13167,2021-12-02 09:20:00,TG,26.100000000004453
2021-12-02 09:20:00,1.13156,1.13167,1.13167,BUY,1.13242,2021-12-02 09:58:00,TGP,22.500000000000853
2021-12-02 09:58:00,1.13243,1.13242,1.13242,SELL,1.13269,2021-12-02 10:01:00,SLPR,-8.099999999999774
2021-12-02 10:04:00,1.13268,1.13243,1.13243,SELL,1.13316,2021-12-02 10:15:00,SL,-21.899999999996922
2021-12-02 10:40:00,1.13336,1.13315,1.13315,SELL,1.13357,2021-12-02 11:03:00,SLPR,-12.599999999995948
2021-12-02 11:11:00,1.13372,1.13365,1.13365,SELL,1.13397,2021-12-02 11:37:00,SLPR,-9.599999999996278
2021-12-02 11:44:00,1.13432,1.13417,1.13417,SELL,1.13362,2021-12-02 12:05:00,TGP,16.499999999994852
2021-12-02 12:05:00,1.13351,1.13362,1.13362,BUY,1.13428,2021-12-02 12:29:00,TGP,19.799999999996487
2021-12-02 12:16:00,1.13334,1.13343,1.13343,BUY,1.13428,2021-12-02 12:29:00,TGP,25.500000000000522
2021-12-02 12:39:00,1.13454,1.13429,1.13429,SELL,1.13389,2021-12-02 13:15:00,TGP,11.999999999998678
2021-12-02 13:15:00,1.13378,1.13389,1.13389,BUY,1.13362,2021-12-02 13:28:00,SLPR,-8.099999999999774
2021-12-02 13:30:00,1.13353,1.13359,1.13359,BUY,1.1334,2021-12-02 14:07:00,SLPR,-5.700000000004035
2021-12-02 13:32:00,1.13335,1.13355,1.13355,BUY,1.13313,2021-12-02 13:37:00,SLPR,-12.60000000000261
2021-12-02 13:38:00,1.13313,1.13323,1.13323,BUY,1.13288,2021-12-02 13:42:00,SLPR,-10.499999999995513
2021-12-02 14:33:00,1.13443,1.13434,1.13434,SELL,1.13457,2021-12-02 14:47:00,SLPR,-6.900000000005235
2021-12-02 15:23:00,1.13324,1.13329,1.13329,BUY,1.13275,2021-12-02 15:26:00,SL,-16.199999999999548
2021-12-02 15:30:00,1.13264,1.13273,1.13273,BUY,1.13217,2021-12-02 15:33:00,SL,-16.80000000000348
2021-12-02 15:36:00,1.1323,1.13238,1.13238,BUY,1.13181,2021-12-02 15:50:00,SL,-17.099999999998783
2021-12-02 15:38:00,1.13223,1.13237,1.13237,BUY,1.13181,2021-12-02 15:50:00,SL,-16.80000000000348
2021-12-02 15:43:00,1.13209,1.13233,1.13233,BUY,1.13181,2021-12-02 15:50:00,SL,-15.600000000002279
2021-12-02 15:54:00,1.13147,1.1316,1.1316,BUY,1.13129,2021-12-02 16:12:00,SLPR,-9.300000000000974
2021-12-02 15:58:00,1.13137,1.13159,1.13159,BUY,1.13112,2021-12-02 16:14:00,SLPR,-14.100000000005775
2021-12-02 16:15:00,1.13112,1.13117,1.13117,BUY,1.13091,2021-12-02 16:19:00,SLPR,-7.799999999997809
2021-12-02 16:23:00,1.13054,1.13075,1.13075,BUY,1.13173,2021-12-02 16:34:00,TG,29.399999999999427
2021-12-02 16:34:00,1.13192,1.13173,1.13173,SELL,1.13059,2021-12-02 17:01:00,TG,34.199999999997566
2021-12-02 17:01:00,1.13012,1.13059,1.13059,BUY,1.12983,2021-12-02 17:25:00,SLPR,-22.800000000002818
2021-12-02 17:20:00,1.13017,1.13043,1.13043,BUY,1.12983,2021-12-02 17:25:00,SL,-18.00000000000468
2021-12-02 17:32:00,1.12964,1.12975,1.12975,BUY,1.13068,2021-12-02 19:11:00,TGP,27.89999999999626
2021-12-02 18:08:00,1.12957,1.12965,1.12965,BUY,1.13058,2021-12-02 19:12:00,TG,27.89999999999626
2021-12-02 18:10:00,1.12959,1.12967,1.12967,BUY,1.13058,2021-12-02 19:12:00,TG,27.29999999999899
2021-12-02 19:11:00,1.13073,1.13068,1.13068,SELL,1.12961,2021-12-02 19:59:00,TG,32.09999999999713
2021-12-02 19:59:00,1.12948,1.12961,1.12961,BUY,1.12991,2021-12-02 20:04:00,TGP,8.999999999999009
2021-12-02 20:04:00,1.13002,1.12991,1.12991,SELL,1.12992,2021-12-02 21:03:00,TGP,-0.30000000000196536
2021-12-02 20:24:00,1.13009,1.12997,1.12997,SELL,1.12992,2021-12-02 21:03:00,TGP,1.4999999999965041
2021-12-02 20:33:00,1.13035,1.13024,1.13024,SELL,1.12992,2021-12-02 21:03:00,TGP,9.599999999996278
2021-12-02 20:43:00,1.13036,1.13034,1.13034,SELL,1.12992,2021-12-02 21:03:00,TGP,12.599999999995948
2021-12-02 21:03:00,1.12973,1.12992,1.12992,BUY,1.13003,2021-12-02 22:45:00,TGP,3.300000000001635
2021-12-02 21:41:00,1.13006,1.13001,1.13001,SELL,1.12978,2021-12-02 23:15:00,TGP,6.899999999998574
2021-12-02 22:57:00,1.13006,1.13005,1.13005,SELL,1.12978,2021-12-02 23:15:00,TGP,8.099999999999774
2021-12-02 23:15:00,1.12973,1.12978,1.12978,BUY,1.13017,2021-12-02 23:27:00,TGP,11.699999999996713
2021-12-02 23:27:00,1.1302,1.13017,1.13017,SELL,1.13067,2021-12-03 00:18:00,SL,-15.00000000000501
2021-12-02 23:35:00,1.13033,1.1303,1.1303,SELL,1.13014,2021-12-03 00:54:00,TGP,4.8000000000048
2021-12-02 23:44:00,1.13047,1.13042,1.13042,SELL,1.13024,2021-12-03 00:35:00,TGP,5.40000000000207
2021-12-02 23:51:00,1.13057,1.13047,1.13047,SELL,1.13024,2021-12-03 00:35:00,TGP,6.900000000005235
2021-12-03 00:19:00,1.13067,1.13061,1.13061,SELL,1.13024,2021-12-03 00:35:00,TGP,11.099999999999444
2021-12-03 00:35:00,1.1302,1.13024,1.13024,BUY,1.12964,2021-12-03 01:03:00,SL,-17.999999999998018
2021-12-03 00:54:00,1.13004,1.13014,1.13014,BUY,1.12964,2021-12-03 01:03:00,SL,-14.999999999998348
2021-12-03 01:08:00,1.1294,1.12962,1.12962,BUY,1.13004,2021-12-03 01:52:00,TGP,12.599999999995948
2021-12-03 01:19:00,1.12915,1.12918,1.12918,BUY,1.12967,2021-12-03 01:39:00,TGP,14.699999999996383
2021-12-03 01:39:00,1.12973,1.12967,1.12967,SELL,1.12955,2021-12-03 02:17:00,TGP,3.599999999996939
2021-12-03 01:52:00,1.13007,1.13004,1.13004,SELL,1.12955,2021-12-03 02:17:00,TGP,14.699999999996383
2021-12-03 02:17:00,1.12945,1.12955,1.12955,BUY,1.1298,2021-12-03 03:11:00,TGP,7.499999999995843
2021-12-03 02:34:00,1.1292,1.12931,1.12931,BUY,1.1298,2021-12-03 03:11:00,TGP,14.699999999996383
2021-12-03 03:11:00,1.12989,1.1298,1.1298,SELL,1.12956,2021-12-03 03:39:00,TGP,7.200000000000539
2021-12-03 03:14:00,1.12989,1.12986,1.12986,SELL,1.12956,2021-12-03 03:39:00,TGP,9.00000000000567
2021-12-03 03:16:00,1.12994,1.12981,1.12981,SELL,1.12956,2021-12-03 03:39:00,TGP,7.500000000002505
2021-12-03 03:22:00,1.13005,1.12999,1.12999,SELL,1.12956,2021-12-03 03:39:00,TGP,12.900000000004574
2021-12-03 03:39:00,1.12951,1.12956,1.12956,BUY,1.12984,2021-12-03 04:29:00,TGP,8.40000000000174
2021-12-03 03:47:00,1.12944,1.12949,1.12949,BUY,1.12969,2021-12-03 04:23:00,TGP,5.999999999999339
2021-12-03 03:56:00,1.12925,1.12933,1.12933,BUY,1.12969,2021-12-03 04:23:00,TGP,10.80000000000414
2021-12-03 04:23:00,1.1297,1.12969,1.12969,SELL,1.13021,2021-12-03 10:12:00,SL,-15.599999999995617
2021-12-03 04:29:00,1.12991,1.12984,1.12984,SELL,1.12959,2021-12-03 04:49:00,TGP,7.499999999995843
2021-12-03 04:33:00,1.12989,1.12975,1.12975,SELL,1.12959,2021-12-03 04:49:00,TGP,4.799999999998139
2021-12-03 04:49:00,1.12954,1.12959,1.12959,BUY,1.12983,2021-12-03 05:34:00,TGP,7.199999999993878
2021-12-03 05:19:00,1.1296,1.12961,1.12961,BUY,1.12983,2021-12-03 05:34:00,TGP,6.599999999996609
2021-12-03 05:34:00,1.12989,1.12983,1.12983,SELL,1.12958,2021-12-03 06:24:00,TGP,7.499999999995843
2021-12-03 05:57:00,1.13007,1.13002,1.13002,SELL,1.12958,2021-12-03 06:24:00,TGP,13.199999999999878
2021-12-03 06:24:00,1.12954,1.12958,1.12958,BUY,1.12907,2021-12-03 06:48:00,SL,-15.300000000000313
2021-12-03 06:35:00,1.12942,1.12945,1.12945,BUY,1.12856,2021-12-03 06:51:00,SL,-26.700000000001722
2021-12-03 06:38:00,1.12934,1.12944,1.12944,BUY,1.12856,2021-12-03 06:51:00,SL,-26.399999999999757
2021-12-03 07:01:00,1.12827,1.12843,1.12843,BUY,1.12942,2021-12-03 08:10:00,TG,29.700000000001392
2021-12-03 08:49:00,1.12885,1.12893,1.12893,BUY,1.12886,2021-12-03 09:01:00,SLPR,-2.100000000000435
2021-12-03 08:55:00,1.12849,1.12869,1.12869,BUY,1.12943,2021-12-03 09:08:00,TGP,22.199999999998887
2021-12-03 09:08:00,1.12946,1.12943,1.12943,SELL,1.12883,2021-12-03 09:26:00,TGP,17.999999999998018
2021-12-03 09:26:00,1.12876,1.12883,1.12883,BUY,1.12858,2021-12-03 09:34:00,SLPR,-7.500000000002505
2021-12-03 09:36:00,1.12855,1.12875,1.12875,BUY,1.12944,2021-12-03 10:00:00,TGP,20.700000000002383
2021-12-03 10:00:00,1.12969,1.12944,1.12944,SELL,1.13021,2021-12-03 10:12:00,SL,-23.099999999998122
2021-12-03 10:15:00,1.13022,1.12999,1.12999,SELL,1.13057,2021-12-03 10:27:00,SL,-17.400000000000748
2021-12-03 10:34:00,1.13079,1.13066,1.13066,SELL,1.13077,2021-12-03 10:59:00,TGP,-3.300000000001635
2021-12-03 10:41:00,1.13128,1.13114,1.13114,SELL,1.13077,2021-12-03 10:59:00,TGP,11.099999999999444
2021-12-03 10:43:00,1.13125,1.13113,1.13113,SELL,1.13077,2021-12-03 10:59:00,TGP,10.799999999997478
2021-12-03 10:59:00,1.13038,1.13077,1.13077,BUY,1.13024,2021-12-03 11:34:00,SLPR,-15.900000000004244
2021-12-03 11:40:00,1.13017,1.13027,1.13027,BUY,1.131,2021-12-03 12:06:00,TGP,21.899999999996922
2021-12-03 12:06:00,1.1311,1.131,1.131,SELL,1.13084,2021-12-03 12:33:00,TGP,4.799999999998139
2021-12-03 12:25:00,1.13123,1.13117,1.13117,SELL,1.13084,2021-12-03 12:33:00,TGP,9.899999999998244
2021-12-03 12:33:00,1.13058,1.13084,1.13084,BUY,1.13137,2021-12-03 13:32:00,TG,15.899999999997583
2021-12-03 13:02:00,1.12921,1.12946,1.12946,BUY,1.13137,2021-12-03 13:32:00,TG,57.30000000000235
2021-12-03 13:04:00,1.12906,1.12917,1.12917,BUY,1.12885,2021-12-03 13:11:00,SLPR,-9.60000000000294
2021-12-03 14:11:00,1.12858,1.12893,1.12893,BUY,1.12977,2021-12-03 14:21:00,TG,25.199999999998557
2021-12-03 14:49:00,1.12853,1.12876,1.12876,BUY,1.12828,2021-12-03 15:01:00,SLPR,-14.400000000001079
2021-12-03 15:03:00,1.12824,1.12836,1.12836,BUY,1.1285,2021-12-03 16:12:00,TGP,4.20000000000087
2021-12-03 15:05:00,1.12812,1.12817,1.12817,BUY,1.12791,2021-12-03 15:13:00,SLPR,-7.799999999997809
2021-12-03 15:20:00,1.12742,1.12774,1.12774,BUY,1.12715,2021-12-03 15:29:00,SLPR,-17.699999999996052
2021-12-03 15:34:00,1.12681,1.12694,1.12694,BUY,1.12771,2021-12-03 15:46:00,TG,23.099999999998122
2021-12-03 16:12:00,1.12905,1.1285,1.1285,SELL,1.12925,2021-12-03 16:28:00,SL,-22.500000000000853
2021-12-03 16:33:00,1.13006,1.12953,1.12953,SELL,1.13018,2021-12-03 16:40:00,SL,-19.500000000001183
2021-12-03 16:42:00,1.13031,1.13021,1.13021,SELL,1.13051,2021-12-03 16:53:00,SLPR,-8.999999999999009
2021-12-03 16:56:00,1.13078,1.13056,1.13056,SELL,1.13084,2021-12-03 17:19:00,SLPR,-8.40000000000174
2021-12-03 17:40:00,1.13124,1.13105,1.13105,SELL,1.13146,2021-12-03 18:22:00,SLPR,-12.299999999993982
2021-12-03 18:29:00,1.13165,1.13156,1.13156,SELL,1.1313,2021-12-03 19:57:00,TGP,7.799999999997809
2021-12-03 18:42:00,1.13225,1.13215,1.13215,SELL,1.1313,2021-12-03 19:57:00,TGP,25.500000000000522
2021-12-03 18:54:00,1.13254,1.13245,1.13245,SELL,1.13135,2021-12-03 19:58:00,TG,32.99999999999636
2021-12-03 19:57:00,1.13119,1.1313,1.1313,BUY,1.13075,2021-12-03 20:17:00,SL,-16.500000000001513
2021-12-03 20:08:00,1.13097,1.13098,1.13098,BUY,1.13046,2021-12-03 20:46:00,SL,-15.600000000002279
2021-12-03 20:14:00,1.13081,1.13094,1.13094,BUY,1.13042,2021-12-03 20:48:00,SL,-15.600000000002279
2021-12-03 20:52:00,1.1304,1.13043,1.13043,BUY,1.13087,2021-12-03 21:03:00,TGP,13.199999999999878
2021-12-03 20:56:00,1.13013,1.13036,1.13036,BUY,1.13087,2021-12-03 21:03:00,TGP,15.300000000000313
2021-12-03 21:03:00,1.13102,1.13087,1.13087,SELL,1.13128,2021-12-05 19:47:00,SLPR,-12.300000000000644
2021-12-05 22:35:00,1.13085,1.1308,1.1308,SELL,1.13072,2021-12-05 22:59:00,SLPR,2.4000000000024
2021-12-05 23:06:00,1.1303,1.13043,1.13043,BUY,1.13017,2021-12-06 00:00:00,SLPR,-7.80000000000447
2021-12-05 23:10:00,1.13024,1.13031,1.13031,BUY,1.1301,2021-12-06 00:01:00,SLPR,-6.299999999994643
2021-12-05 23:59:00,1.13033,1.13035,1.13035,BUY,1.12983,2021-12-06 00:36:00,SL,-15.600000000002279
2021-12-06 00:05:00,1.13004,1.13021,1.13021,BUY,1.12967,2021-12-06 00:37:00,SL,-16.199999999999548
2021-12-06 00:42:00,1.12946,1.12961,1.12961,BUY,1.12911,2021-12-06 00:55:00,SL,-14.999999999998348
2021-12-06 00:57:00,1.12908,1.12928,1.12928,BUY,1.12939,2021-12-06 01:53:00,TGP,3.2999999999949736
2021-12-06 01:16:00,1.12886,1.12893,1.12893,BUY,1.12916,2021-12-06 01:42:00,TGP,6.899999999998574
2021-12-06 01:42:00,1.12928,1.12916,1.12916,SELL,1.12889,2021-12-06 03:19:00,TGP,8.099999999999774
2021-12-06 03:19:00,1.12884,1.12889,1.12889,BUY,1.12916,2021-12-06 03:50:00,TGP,8.099999999999774
2021-12-06 03:45:00,1.12908,1.12905,1.12905,SELL,1.1286,2021-12-06 05:11:00,TGP,13.500000000001844
2021-12-06 03:50:00,1.12918,1.12916,1.12916,SELL,1.1286,2021-12-06 05:11:00,TGP,16.799999999996817
2021-12-06 04:30:00,1.12904,1.12906,1.12906,BUY,1.12855,2021-12-06 05:10:00,SL,-15.300000000000313
