date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2022-06-02 11:05:00,1.06942,1.06922,1.06944,1.06921,1.06954,1.06935,1.06956,1.06933,136
2022-06-02 11:06:00,1.06922,1.06921,1.06926,1.06909,1.06934,1.06933,1.06939,1.06922,116
2022-06-02 11:07:00,1.06921,1.06916,1.06925,1.06916,1.06934,1.06928,1.06938,1.06928,117
2022-06-02 11:08:00,1.06917,1.06922,1.06923,1.06914,1.06929,1.06936,1.06936,1.06926,69
2022-06-02 11:09:00,1.06922,1.06922,1.06932,1.06921,1.06935,1.06935,1.06945,1.06934,135
2022-06-02 11:10:00,1.06923,1.06931,1.06932,1.06922,1.06935,1.06944,1.06945,1.06935,72
2022-06-02 11:11:00,1.06931,1.06921,1.06931,1.06917,1.06943,1.06934,1.06944,1.06929,65
2022-06-02 11:12:00,1.06921,1.06918,1.06923,1.06917,1.06933,1.0693,1.06936,1.06929,54
2022-06-02 11:13:00,1.06918,1.0691,1.06919,1.06905,1.06931,1.06922,1.06931,1.06917,66
2022-06-02 11:14:00,1.0691,1.06911,1.06912,1.06907,1.06923,1.06924,1.06925,1.06919,46
2022-06-02 11:15:00,1.06912,1.06905,1.06912,1.06901,1.06924,1.06918,1.06924,1.06913,73
2022-06-02 11:16:00,1.06905,1.06887,1.06909,1.06884,1.06917,1.06899,1.06922,1.06897,104
2022-06-02 11:17:00,1.06886,1.0689,1.069,1.06884,1.06898,1.06903,1.06912,1.06896,126
2022-06-02 11:18:00,1.06891,1.06891,1.06895,1.06889,1.06903,1.06903,1.06907,1.06902,113
2022-06-02 11:19:00,1.06891,1.06875,1.06891,1.06872,1.06904,1.06887,1.06904,1.06884,190
2022-06-02 11:20:00,1.06875,1.06873,1.06884,1.06871,1.06888,1.06885,1.06897,1.06884,194
2022-06-02 11:21:00,1.06872,1.0688,1.0688,1.06862,1.06885,1.06892,1.06892,1.06875,133
2022-06-02 11:22:00,1.0688,1.06882,1.06888,1.06875,1.06893,1.06896,1.06901,1.06887,131
2022-06-02 11:23:00,1.06883,1.06908,1.06922,1.06882,1.06897,1.06921,1.06935,1.06896,239
2022-06-02 11:24:00,1.06909,1.06898,1.06916,1.0689,1.06921,1.06911,1.06929,1.06903,208
2022-06-02 11:25:00,1.06899,1.06909,1.06913,1.06898,1.06911,1.06922,1.06926,1.06911,163
2022-06-02 11:26:00,1.0691,1.06913,1.06913,1.06904,1.06922,1.06926,1.06926,1.06916,151
2022-06-02 11:27:00,1.06913,1.06919,1.06922,1.06909,1.06925,1.06932,1.06935,1.06921,166
2022-06-02 11:28:00,1.06919,1.06924,1.06927,1.06919,1.06931,1.06936,1.06939,1.06931,73
2022-06-02 11:29:00,1.06923,1.06928,1.06937,1.0692,1.06936,1.06941,1.0695,1.06933,176
2022-06-02 11:30:00,1.06928,1.06939,1.06944,1.06925,1.0694,1.06952,1.06957,1.06938,177
2022-06-02 11:31:00,1.06939,1.0694,1.06944,1.0693,1.06951,1.06953,1.06956,1.06942,142
2022-06-02 11:32:00,1.0694,1.06937,1.06941,1.06935,1.06952,1.06951,1.06954,1.06948,66
2022-06-02 11:33:00,1.06937,1.06905,1.06937,1.06903,1.06952,1.06917,1.06952,1.06917,227
2022-06-02 11:34:00,1.06904,1.06896,1.06924,1.06887,1.06917,1.06908,1.06938,1.069,110
2022-06-02 11:35:00,1.06895,1.0692,1.06922,1.06895,1.06908,1.06933,1.06935,1.06908,175
2022-06-02 11:36:00,1.06919,1.06919,1.06924,1.06916,1.06932,1.06932,1.06937,1.06929,88
2022-06-02 11:37:00,1.06919,1.0692,1.06925,1.06918,1.06931,1.06933,1.06937,1.0693,90
2022-06-02 11:38:00,1.0692,1.06918,1.06923,1.06916,1.06932,1.06931,1.06936,1.06928,95
