,bidopen,max_bid,min_bid,small_sma_8,large_sma_16,rsi,sma_signal,sma_signal_1,entry_price,entry_signal,exit_price,exit_time,status,pl
2021-12-02 06:14:00,1.13222,1.13228,1.13221,1.132185,1.132063125,69.96937104346846,,,1.13221,SELL,1.13155,2021-12-02 07:25:00,TGP,19.799999999996487
2021-12-02 07:25:00,1.13133,1.13157,1.13133,1.13145625,1.131568125,44.585517143330996,,,1.13155,BUY,1.13206,2021-12-02 07:34:00,TGP,15.300000000000313
2021-12-02 07:34:00,1.13216,1.13218,1.13203,1.13188375,1.131673125,67.8425821862656,,,1.13206,SELL,1.13114,2021-12-02 07:47:00,TG,27.600000000000957
2021-12-02 07:46:00,1.13102,1.13115,1.13102,1.1312225,1.131629375,31.5659368660272,,,1.13111,BUY,1.13076,2021-12-02 07:56:00,SLPR,-10.500000000002174
2021-12-02 07:58:00,1.1307,1.13092,1.13067,1.13110625,1.131130625,33.47203313369292,,DOWN_CROSSOVER,1.13086,BUY,1.13182,2021-12-02 08:25:00,TG,28.800000000002157
2021-12-02 08:39:00,1.13228,1.13242,1.13222,1.1319000000000001,1.131744375,69.05456621259249,,,1.13222,SELL,1.13245,2021-12-02 08:49:00,SLPR,-6.899999999998574
2021-12-02 08:58:00,1.13258,1.1326,1.13253,1.13252625,1.132428125,66.50982179992607,,,1.13254,SELL,1.13167,2021-12-02 09:20:00,TG,26.100000000004453
2021-12-02 09:20:00,1.13156,1.13168,1.13152,1.131765,1.1319275,34.20435532230927,,,1.13167,BUY,1.13242,2021-12-02 09:58:00,TGP,22.500000000000853
2021-12-02 09:58:00,1.13243,1.1325,1.13236,1.13230875,1.13203375,69.25519056920143,,,1.13242,SELL,1.13269,2021-12-02 10:01:00,SLPR,-8.099999999999774
2021-12-02 10:04:00,1.13268,1.13268,1.13239,1.1325025,1.132350625,56.2797894242594,,,1.13243,SELL,0.0,0,0,0.0
2021-12-02 10:40:00,1.13336,1.13336,1.13314,1.1330775,1.13287625,60.2190912437967,,,1.13315,SELL,1.13357,2021-12-02 11:03:00,SLPR,-12.599999999995948
2021-12-02 11:11:00,1.13372,1.13375,1.13365,1.13366875,1.133475,68.4647489336261,,,1.13365,SELL,1.13397,2021-12-02 11:37:00,SLPR,-9.599999999996278
