,bidopen,rsi,entry_price,entry_signal,exit_price,exit_time,status,pl
2022-02-01 00:56:00,1.1221,39.85945615269795,1.12219,BUY,0.0,0,0,0.0
2022-02-01 01:18:00,1.12247,53.259480939498026,1.12236,SELL,1.12293,2022-02-01 02:34:00,SL,-17.099999999998783
2022-02-01 01:28:00,1.1226,63.54800917605941,1.12254,SELL,1.12241,2022-02-01 01:47:00,TGP,3.9000000000055657
2022-02-01 01:33:00,1.12278,65.76894285857686,1.12269,SELL,1.12241,2022-02-01 01:47:00,TGP,8.40000000000174
2022-02-01 02:48:00,1.1232,63.80540896470587,1.12313,SELL,1.12289,2022-02-01 03:35:00,TGP,7.200000000000539
2022-02-01 03:35:00,1.1227,42.8390528818445,1.12289,BUY,1.12373,2022-02-01 04:28:00,TG,25.199999999998557
2022-02-01 04:28:00,1.12378,63.70096532741864,1.12373,BUY,1.12411,2022-02-01 04:47:00,TGP,11.400000000001409
2022-02-01 04:34:00,1.12378,58.930703506000306,1.12375,SELL,1.12429,2022-02-01 04:49:00,SL,-16.199999999999548
2022-02-01 04:57:00,1.1244,59.519697322860935,1.12428,SELL,1.12396,2022-02-01 05:59:00,TGP,9.599999999996278
2022-02-01 05:59:00,1.12394,32.041802662326916,1.12396,BUY,1.12378,2022-02-01 06:16:00,SLPR,-5.40000000000207
2022-02-01 06:19:00,1.12373,41.274950327970316,1.12382,BUY,1.12409,2022-02-01 07:12:00,TGP,8.099999999999774
2022-02-01 07:00:00,1.1234,66.6504167854312,1.12395,BUY,1.12409,2022-02-01 07:12:00,TGP,4.20000000000087
2022-02-01 07:12:00,1.12427,58.35823527410227,1.12409,SELL,1.12433,2022-02-01 07:36:00,SLPR,-7.200000000000539
2022-02-01 07:40:00,1.12516,60.06560234343872,1.12464,SELL,1.12516,2022-02-01 07:49:00,SL,-15.599999999995617
2022-02-01 08:04:00,1.12657,60.272759455213595,1.12635,SELL,1.12545,2022-02-01 08:18:00,TG,26.999999999997026
2022-02-01 08:18:00,1.12529,34.43119284572761,1.12545,SELL,1.12599,2022-02-01 08:39:00,SL,-16.199999999999548
2022-02-01 08:49:00,1.12523,41.75977505344713,1.12544,BUY,1.1261,2022-02-01 09:19:00,TGP,19.80000000000315
2022-02-01 09:19:00,1.12621,64.20731870615063,1.1261,SELL,1.12644,2022-02-01 10:23:00,SLPR,-10.200000000000209
2022-02-01 09:23:00,1.12643,53.56804099433345,1.12604,SELL,1.12658,2022-02-01 10:26:00,SL,-16.199999999999548
2022-02-01 09:31:00,1.12661,58.679193625682586,1.1264,SELL,1.12574,2022-02-01 09:37:00,TG,19.80000000000315
2022-02-01 10:27:00,1.12659,60.144218764261176,1.12635,SELL,1.12557,2022-02-01 10:49:00,TG,23.400000000000087
2022-02-01 11:24:00,1.12676,66.06840446045405,1.12667,SELL,1.12657,2022-02-01 12:37:00,TGP,2.9999999999996696
2022-02-01 11:48:00,1.12777,68.99543048542449,1.12769,SELL,1.12707,2022-02-01 12:08:00,TG,18.60000000000195
2022-02-01 12:08:00,1.12687,43.29642883987553,1.12707,SELL,1.12657,2022-02-01 12:37:00,TGP,14.999999999998348
2022-02-01 12:37:00,1.12643,39.08750539168876,1.12657,BUY,1.12585,2022-02-01 12:54:00,SL,-21.600000000001618
2022-02-01 13:44:00,1.12639,64.38768991096059,1.12627,SELL,1.12657,2022-02-01 13:50:00,SLPR,-8.999999999999009
2022-02-01 14:26:00,1.12727,68.3117494358315,1.12722,SELL,1.1264,2022-02-01 14:49:00,TG,24.600000000001288
2022-02-01 14:49:00,1.12608,43.11728835107927,1.1264,SELL,1.12567,2022-02-01 15:04:00,TG,21.900000000003583
2022-02-01 15:46:00,1.12453,39.32870774650834,1.12492,BUY,1.12563,2022-02-01 15:50:00,TG,21.299999999999653
2022-02-01 16:31:00,1.12523,64.01501448023484,1.1251,SELL,1.12426,2022-02-01 16:40:00,TG,25.199999999998557
2022-02-01 16:44:00,1.12363,33.82338811843424,1.1239,SELL,1.12361,2022-02-01 16:52:00,TGP,8.699999999997043
2022-02-01 16:52:00,1.12352,33.37491767292947,1.12361,BUY,1.1244,2022-02-01 17:19:00,TG,23.700000000002053
2022-02-01 17:28:00,1.12479,64.06994170607493,1.12463,BUY,1.12482,2022-02-01 18:11:00,TGP,5.699999999997374
2022-02-01 17:45:00,1.12369,33.37650039264123,1.12383,SELL,1.12438,2022-02-01 17:55:00,SL,-16.499999999994852
2022-02-01 18:03:00,1.12453,67.52585179108787,1.12451,SELL,1.12472,2022-02-01 18:34:00,SLPR,-6.300000000001305
2022-02-01 19:13:00,1.12426,37.07462953376698,1.1244,BUY,1.12538,2022-02-01 19:48:00,TG,29.399999999999427
2022-02-01 19:48:00,1.12551,52.19318918247508,1.12538,BUY,1.12559,2022-02-01 19:52:00,TGP,6.300000000001305
2022-02-01 19:52:00,1.12568,61.73184791898689,1.12559,SELL,1.12583,2022-02-01 20:13:00,SLPR,-7.200000000000539
2022-02-01 20:46:00,1.1269,67.05853039069572,1.12684,SELL,1.12711,2022-02-01 21:28:00,SLPR,-8.099999999999774
2022-02-01 20:49:00,1.12693,61.01077817385226,1.12683,SELL,1.12715,2022-02-01 21:29:00,SLPR,-9.60000000000294
2022-02-01 21:21:00,1.12707,67.62365669628099,1.127,SELL,1.1275,2022-02-02 01:39:00,SL,-14.999999999998348
2022-02-01 21:34:00,1.12717,52.36892107017875,1.12704,SELL,1.12702,2022-02-01 22:10:00,TGP,0.6000000000039307
2022-02-01 21:49:00,1.12728,66.52088804160837,1.12723,SELL,1.127,2022-02-01 22:00:00,TGP,6.899999999998574
2022-02-01 22:10:00,1.12685,53.968324305235164,1.12702,BUY,1.12702,2022-02-01 22:53:00,TGP,0.0
2022-02-01 22:39:00,1.12711,69.22138747180892,1.12711,SELL,1.12726,2022-02-01 23:51:00,SLPR,-4.499999999996174
2022-02-01 23:43:00,1.12719,56.124379937468674,1.12716,SELL,1.127,2022-02-02 00:18:00,TGP,4.799999999998139
2022-02-02 00:09:00,1.12736,63.42638989604938,1.12731,SELL,1.127,2022-02-02 00:18:00,TGP,9.300000000000974
2022-02-02 00:18:00,1.12696,36.453962284501806,1.127,BUY,1.12733,2022-02-02 01:18:00,TGP,9.899999999998244
2022-02-02 00:31:00,1.12678,36.521280772870625,1.12684,BUY,1.12733,2022-02-02 01:18:00,TGP,14.699999999996383
2022-02-02 01:29:00,1.12741,65.38666731350068,1.12739,SELL,1.12809,2022-02-02 07:59:00,SL,-21.00000000000435
2022-02-02 01:42:00,1.12751,66.94058601472159,1.1275,SELL,1.12809,2022-02-02 07:59:00,SL,-17.700000000002714
2022-02-02 01:46:00,1.12755,65.39616495301095,1.12753,SELL,1.12737,2022-02-02 03:21:00,TGP,4.799999999998139
2022-02-02 01:58:00,1.12762,69.1349947727687,1.1276,SELL,1.12737,2022-02-02 03:21:00,TGP,6.899999999998574
2022-02-02 02:25:00,1.12743,34.31836149014303,1.12746,BUY,1.12769,2022-02-02 02:41:00,TGP,6.900000000005235
2022-02-02 02:41:00,1.1277,65.42854104193282,1.12769,SELL,1.12737,2022-02-02 03:21:00,TGP,9.60000000000294
2022-02-02 03:21:00,1.12732,32.77940058942947,1.12737,BUY,1.12686,2022-02-02 06:32:00,SL,-15.300000000000313
2022-02-02 03:29:00,1.12723,30.892424374111073,1.12723,BUY,1.12742,2022-02-02 04:26:00,TGP,5.700000000004035
2022-02-02 03:33:00,1.12716,30.067865450203527,1.12717,BUY,1.12742,2022-02-02 04:26:00,TGP,7.500000000002505
2022-02-02 03:35:00,1.12716,36.67185287657375,1.12719,BUY,1.12742,2022-02-02 04:26:00,TGP,6.900000000005235
2022-02-02 03:40:00,1.12711,38.12650135577697,1.12716,BUY,1.12742,2022-02-02 04:26:00,TGP,7.80000000000447
2022-02-02 04:00:00,1.12702,32.442542930306644,1.12705,BUY,1.12742,2022-02-02 04:26:00,TGP,11.099999999999444
2022-02-02 04:02:00,1.12703,39.62594752060569,1.12706,BUY,1.12742,2022-02-02 04:26:00,TGP,10.80000000000414
2022-02-02 05:31:00,1.1275,65.54070690554524,1.12749,SELL,1.12723,2022-02-02 05:47:00,TGP,7.80000000000447
2022-02-02 05:47:00,1.12706,41.0149190168273,1.12723,BUY,1.12746,2022-02-02 07:16:00,TGP,6.899999999998574
2022-02-02 06:41:00,1.12662,41.931085236384035,1.12677,BUY,1.12728,2022-02-02 07:10:00,TGP,15.300000000000313
2022-02-02 07:10:00,1.12732,69.88376969007301,1.12728,SELL,1.12809,2022-02-02 07:59:00,SL,-24.299999999999322
2022-02-02 07:16:00,1.12753,67.619717462697,1.12746,SELL,1.12772,2022-02-02 07:57:00,SLPR,-7.80000000000447
2022-02-02 07:26:00,1.12772,67.61945756778256,1.12767,SELL,1.12809,2022-02-02 07:59:00,SLPR,-12.60000000000261
2022-02-02 08:34:00,1.12926,67.73638899872472,1.1292,SELL,1.12843,2022-02-02 08:49:00,TG,23.099999999998122
2022-02-02 08:49:00,1.12824,37.33082480621794,1.12843,SELL,1.12894,2022-02-02 08:56:00,SLPR,-15.300000000000313
2022-02-02 09:26:00,1.12794,41.17697604326525,1.12824,BUY,1.12932,2022-02-02 10:06:00,TG,32.40000000000576
2022-02-02 09:37:00,1.12782,39.455472894547334,1.12796,BUY,1.12932,2022-02-02 10:06:00,TG,40.800000000000836
2022-02-02 10:05:00,1.12987,69.48275070769324,1.12969,BUY,1.12984,2022-02-02 10:26:00,TGP,4.499999999996174
2022-02-02 10:26:00,1.12998,64.16638632456849,1.12984,SELL,1.13041,2022-02-02 10:32:00,SL,-17.099999999998783
2022-02-02 10:30:00,1.13031,66.68185638520751,1.13013,SELL,1.13076,2022-02-02 10:34:00,SL,-18.899999999997252
2022-02-02 11:27:00,1.13139,67.84879838377051,1.13134,SELL,1.13165,2022-02-02 11:50:00,SLPR,-9.300000000000974
2022-02-02 11:58:00,1.13193,55.00101924890548,1.13161,SELL,1.1322,2022-02-02 12:13:00,SLPR,-17.700000000002714
2022-02-02 12:19:00,1.13272,62.961340578987986,1.13237,SELL,1.13283,2022-02-02 13:15:00,SLPR,-13.799999999997148
2022-02-02 13:04:00,1.13253,62.909462173425034,1.13242,SELL,1.13283,2022-02-02 13:15:00,SLPR,-12.300000000000644
2022-02-02 13:16:00,1.13284,52.62998236506563,1.13233,SELL,1.13188,2022-02-02 13:39:00,TGP,13.500000000001844
2022-02-02 13:39:00,1.13171,39.29108984766132,1.13188,BUY,1.13152,2022-02-02 13:54:00,SLPR,-10.799999999997478
2022-02-02 14:02:00,1.13072,36.55627805344184,1.13107,BUY,1.13169,2022-02-02 14:25:00,TGP,18.60000000000195
2022-02-02 14:06:00,1.13068,38.01785914863907,1.13088,BUY,1.13169,2022-02-02 14:25:00,TG,24.299999999999322
2022-02-02 14:25:00,1.13179,66.01582492920397,1.13169,BUY,1.13115,2022-02-02 14:32:00,SL,-16.199999999999548
2022-02-02 15:14:00,1.12965,33.55469415383736,1.12983,BUY,1.13049,2022-02-02 15:51:00,TG,19.80000000000315
2022-02-02 15:19:00,1.12931,35.09645843620871,1.12954,BUY,1.13038,2022-02-02 15:44:00,TG,25.199999999998557
2022-02-02 15:21:00,1.12921,30.767370739142393,1.12927,BUY,1.1301,2022-02-02 15:33:00,TG,24.900000000003253
2022-02-02 15:23:00,1.1292,39.19750033574286,1.12941,BUY,1.13026,2022-02-02 15:34:00,TG,25.500000000000522
2022-02-02 15:51:00,1.13089,56.603367417400996,1.13049,SELL,1.12964,2022-02-02 15:55:00,TG,25.500000000000522
2022-02-02 15:58:00,1.1294,39.57257419780228,1.12966,SELL,1.1303,2022-02-02 17:06:00,SL,-19.199999999999218
2022-02-02 16:49:00,1.13004,60.98248563704938,1.12994,SELL,1.1303,2022-02-02 17:06:00,SLPR,-10.80000000000414
2022-02-02 17:12:00,1.13058,62.01733210469398,1.13041,SELL,1.13096,2022-02-02 17:55:00,SL,-16.500000000001513
2022-02-02 18:09:00,1.13132,65.08190392988342,1.13124,SELL,1.13096,2022-02-02 18:47:00,TGP,8.40000000000174
2022-02-02 18:47:00,1.13092,34.247060507324406,1.13096,BUY,1.13125,2022-02-02 20:20:00,TGP,8.700000000003705
2022-02-02 18:56:00,1.13059,44.56671946974156,1.13076,BUY,1.13125,2022-02-02 20:20:00,TGP,14.700000000003044
2022-02-02 20:20:00,1.13131,63.72668967907433,1.13125,SELL,1.13078,2022-02-02 20:40:00,TGP,14.100000000005775
2022-02-02 20:40:00,1.13078,30.316493158757694,1.13078,BUY,1.13024,2022-02-02 21:08:00,SL,-16.199999999999548
2022-02-02 20:43:00,1.13074,33.34741647483534,1.13078,BUY,1.13024,2022-02-02 21:08:00,SL,-16.199999999999548
2022-02-02 20:46:00,1.13069,41.7241150284761,1.13079,BUY,1.13029,2022-02-02 21:01:00,SL,-14.999999999998348
2022-02-02 20:55:00,1.13044,36.354215824189716,1.1305,BUY,1.13058,2022-02-02 21:39:00,TGP,2.399999999995739
2022-02-02 21:39:00,1.13072,55.81025969688969,1.13058,SELL,1.13024,2022-02-02 22:05:00,TGP,10.200000000000209
2022-02-02 22:05:00,1.13024,43.13072480572629,1.13024,BUY,1.12982,2022-02-02 23:16:00,SLPR,-12.599999999995948
2022-02-02 22:53:00,1.13038,57.38961789539717,1.13032,SELL,1.12992,2022-02-02 23:19:00,TGP,11.999999999998678
2022-02-02 23:19:00,1.12979,35.903557471469284,1.12992,BUY,1.12951,2022-02-03 00:29:00,SLPR,-12.300000000000644
2022-02-02 23:51:00,1.12989,34.15455198352424,1.12993,BUY,1.12943,2022-02-03 01:18:00,SL,-15.00000000000501
2022-02-02 23:54:00,1.12988,36.73622544983095,1.12992,BUY,1.12927,2022-02-03 01:19:00,SL,-19.500000000001183
2022-02-02 23:58:00,1.12979,36.680769465789645,1.12985,BUY,1.12927,2022-02-03 01:19:00,SL,-17.400000000000748
2022-02-03 00:32:00,1.12951,38.208907666277,1.12958,BUY,1.12927,2022-02-03 01:19:00,SLPR,-9.300000000000974
2022-02-03 00:40:00,1.12945,35.00040051905586,1.12948,BUY,1.12934,2022-02-03 01:20:00,SLPR,-4.20000000000087
2022-02-03 01:20:00,1.12926,32.390197343351815,1.12934,BUY,1.12961,2022-02-03 01:36:00,TGP,8.099999999999774
2022-02-03 01:36:00,1.12976,52.776406261720204,1.12961,SELL,1.13012,2022-02-03 02:05:00,SL,-15.300000000000313
2022-02-03 02:11:00,1.13027,63.0397177327548,1.13017,SELL,1.12979,2022-02-03 02:30:00,TGP,11.399999999994748
2022-02-03 02:19:00,1.13028,61.65537849994906,1.13023,SELL,1.12979,2022-02-03 02:30:00,TGP,13.199999999999878
2022-02-03 02:30:00,1.12972,32.94722754982641,1.12979,BUY,1.13004,2022-02-03 03:09:00,TGP,7.499999999995843
2022-02-03 02:57:00,1.12973,38.849864569524,1.12979,BUY,1.13004,2022-02-03 03:09:00,TGP,7.499999999995843
2022-02-03 03:09:00,1.13008,64.96866479994418,1.13004,SELL,1.12978,2022-02-03 04:29:00,TGP,7.799999999997809
2022-02-03 03:37:00,1.13066,69.92127717156518,1.13064,SELL,1.13027,2022-02-03 04:10:00,TGP,11.099999999999444
2022-02-03 04:10:00,1.13023,37.56041292005445,1.13027,BUY,1.12971,2022-02-03 04:24:00,SL,-16.80000000000348
2022-02-03 04:53:00,1.12976,46.28863912613851,1.12992,BUY,1.13003,2022-02-03 05:22:00,TGP,3.300000000001635
2022-02-03 04:59:00,1.12951,34.873622237200735,1.12963,BUY,1.13003,2022-02-03 05:22:00,TGP,12.00000000000534
2022-02-03 05:22:00,1.13012,61.89313920591594,1.13003,SELL,1.12981,2022-02-03 06:10:00,TGP,6.60000000000327
2022-02-03 06:10:00,1.12971,42.893053807928275,1.12981,BUY,1.12928,2022-02-03 06:26:00,SL,-15.899999999997583
2022-02-03 06:28:00,1.12929,30.390587509637925,1.12935,BUY,1.12911,2022-02-03 06:58:00,SLPR,-7.200000000000539
2022-02-03 07:31:00,1.12878,30.45647912016568,1.12881,BUY,1.12932,2022-02-03 08:00:00,TG,15.300000000000313
2022-02-03 07:33:00,1.12881,38.61219896557017,1.12886,BUY,1.12932,2022-02-03 08:00:00,TG,13.80000000000381
2022-02-03 08:00:00,1.12968,50.83149737878478,1.12932,BUY,1.12996,2022-02-03 08:33:00,TG,19.199999999999218
2022-02-03 08:52:00,1.12883,40.317741255586,1.12908,BUY,1.12871,2022-02-03 09:35:00,SLPR,-11.099999999999444
2022-02-03 09:36:00,1.12872,33.387828036510015,1.12876,BUY,1.12851,2022-02-03 09:56:00,SLPR,-7.500000000002505
2022-02-03 09:38:00,1.12866,39.28555017095699,1.12877,BUY,1.12836,2022-02-03 09:58:00,SLPR,-12.300000000000644
2022-02-03 10:26:00,1.12792,31.565981714007137,1.12792,BUY,1.12798,2022-02-03 10:38:00,SLPR,1.7999999999984695
2022-02-03 12:12:00,1.12924,69.97866269352052,1.12908,SELL,1.12939,2022-02-03 12:31:00,SLPR,-9.299999999994313
2022-02-03 13:54:00,1.13557,64.34517540003662,1.13472,SELL,1.13545,2022-02-03 13:57:00,SL,-21.900000000003583
2022-02-03 14:06:00,1.1388,69.41467906335393,1.13849,SELL,1.1377,2022-02-03 14:08:00,TG,23.700000000002053
2022-02-03 14:23:00,1.13911,62.96798455867712,1.13869,SELL,1.13756,2022-02-03 14:30:00,TG,33.900000000002265
2022-02-03 14:42:00,1.14071,68.76361755253811,1.14029,SELL,1.13973,2022-02-03 14:46:00,TG,16.80000000000348
2022-02-03 15:42:00,1.14153,66.69729269372198,1.14131,SELL,1.14209,2022-02-03 15:44:00,SL,-23.400000000000087
2022-02-03 15:49:00,1.14208,57.093987244955315,1.14159,SELL,1.14221,2022-02-03 15:53:00,SL,-18.599999999995287
2022-02-03 16:18:00,1.14256,69.49422094458262,1.1425,SELL,1.14269,2022-02-03 16:55:00,SLPR,-5.699999999997374
2022-02-03 16:46:00,1.14263,32.114975491581546,1.14269,SELL,1.14224,2022-02-03 17:03:00,TGP,13.500000000001844
2022-02-03 17:03:00,1.14208,36.1078356603249,1.14224,BUY,1.14335,2022-02-03 17:15:00,TG,33.30000000000499
2022-02-03 17:14:00,1.14368,68.70201383963618,1.14353,BUY,1.14383,2022-02-03 17:20:00,TGP,8.999999999999009
2022-02-03 17:20:00,1.14386,68.3130667187134,1.14383,SELL,1.1431,2022-02-03 17:33:00,TG,21.899999999996922
2022-02-03 17:24:00,1.1441,61.84094563749478,1.14392,SELL,1.1431,2022-02-03 17:33:00,TG,24.600000000001288
2022-02-03 17:59:00,1.14444,64.57687877150934,1.14432,SELL,1.14344,2022-02-03 18:04:00,TG,26.399999999999757
2022-02-03 18:14:00,1.14307,37.45322332335686,1.14325,SELL,1.14271,2022-02-03 18:26:00,TGP,16.20000000000621
2022-02-03 18:29:00,1.14265,46.706799816628006,1.14286,BUY,1.1435,2022-02-03 18:35:00,TGP,19.199999999999218
2022-02-03 18:35:00,1.1436,67.63680299951305,1.1435,SELL,1.14327,2022-02-03 19:49:00,TGP,6.899999999998574
2022-02-03 18:54:00,1.1442,68.17096649928851,1.14408,SELL,1.14394,2022-02-03 19:34:00,TGP,4.20000000000087
2022-02-03 19:34:00,1.14371,42.3831852266077,1.14394,SELL,1.14327,2022-02-03 19:49:00,TGP,20.099999999998452
2022-02-03 21:20:00,1.14385,58.73397408014368,1.14362,SELL,1.14394,2022-02-03 22:03:00,TGP,-9.599999999996278
2022-02-03 22:03:00,1.144,61.261076714974116,1.14394,BUY,1.14397,2022-02-03 23:17:00,TGP,0.8999999999992347
2022-02-03 23:17:00,1.14401,69.39963710129264,1.14397,SELL,1.14337,2022-02-04 00:03:00,TG,17.999999999998018
2022-02-03 23:20:00,1.14403,69.32617130379285,1.14402,SELL,1.14337,2022-02-04 00:03:00,TG,19.500000000001183
2022-02-04 00:03:00,1.14316,43.66169346536283,1.14337,SELL,1.14387,2022-02-04 00:32:00,SL,-14.999999999998348
2022-02-04 00:35:00,1.14389,62.183869842290385,1.14376,SELL,1.14426,2022-02-04 00:43:00,SL,-14.999999999998348
2022-02-04 01:12:00,1.14504,58.67341055353385,1.14489,SELL,1.1452,2022-02-04 01:32:00,SLPR,-9.300000000000974
2022-02-04 01:34:00,1.14532,64.26324211091284,1.14518,SELL,1.1457,2022-02-04 02:44:00,SLPR,-15.599999999995617
2022-02-04 03:01:00,1.14619,65.21615132407888,1.14612,SELL,1.14605,2022-02-04 03:51:00,TGP,2.100000000000435
2022-02-04 03:06:00,1.14637,69.61290055503056,1.14633,SELL,1.14605,2022-02-04 03:51:00,TGP,8.40000000000174
2022-02-04 03:30:00,1.14681,55.61015833297552,1.14657,SELL,1.14605,2022-02-04 03:51:00,TGP,15.600000000002279
2022-02-04 03:51:00,1.1459,38.512956933299485,1.14605,BUY,1.14652,2022-02-04 04:27:00,TGP,14.099999999999113
2022-02-04 04:27:00,1.14662,69.81328293750133,1.14652,SELL,1.14618,2022-02-04 05:40:00,TGP,10.200000000000209
2022-02-04 04:35:00,1.14671,66.21934818704837,1.14666,SELL,1.14618,2022-02-04 05:40:00,TGP,14.400000000001079
2022-02-04 05:00:00,1.14654,36.037159498596736,1.14664,BUY,1.14612,2022-02-04 05:35:00,SL,-15.600000000002279
2022-02-04 06:00:00,1.14594,37.008314453410144,1.14604,BUY,1.14547,2022-02-04 06:13:00,SL,-17.099999999998783
2022-02-04 07:49:00,1.1465,65.35197302880718,1.14636,SELL,1.14667,2022-02-04 07:59:00,SLPR,-9.300000000000974
2022-02-04 07:57:00,1.14669,58.638763574954744,1.14644,SELL,1.14563,2022-02-04 08:01:00,TG,24.299999999999322
2022-02-04 08:07:00,1.14458,30.534076336163395,1.14482,SELL,1.14473,2022-02-04 08:10:00,TGP,2.6999999999977042
2022-02-04 08:10:00,1.14455,32.82928435597715,1.14473,BUY,1.14565,2022-02-04 08:45:00,TG,27.600000000000957
2022-02-04 08:17:00,1.14395,40.00256777091105,1.14443,BUY,1.14521,2022-02-04 08:31:00,TG,23.400000000000087
2022-02-04 09:54:00,1.14601,69.12323791022803,1.14591,SELL,1.1463,2022-02-04 11:17:00,SLPR,-11.700000000003374
2022-02-04 10:03:00,1.14663,64.26615906732944,1.14639,SELL,1.14715,2022-02-04 10:08:00,SLPR,-22.799999999996157
2022-02-04 10:12:00,1.14735,62.281496008733576,1.14697,SELL,1.14608,2022-02-04 10:54:00,TG,26.700000000001722
2022-02-04 10:53:00,1.14585,30.58515167079483,1.14601,BUY,1.14596,2022-02-04 11:11:00,SLPR,-1.4999999999965041
2022-02-04 11:35:00,1.1471,65.49948295854435,1.14698,SELL,1.14618,2022-02-04 13:08:00,TG,24.000000000004018
2022-02-04 11:56:00,1.14796,69.07709141145752,1.14792,SELL,1.14713,2022-02-04 12:33:00,TG,23.700000000002053
2022-02-04 11:59:00,1.14803,59.500996147397565,1.1478,SELL,1.14713,2022-02-04 12:33:00,TG,20.099999999998452
2022-02-04 12:17:00,1.1481,63.72006254586611,1.14797,SELL,1.14713,2022-02-04 12:33:00,TG,25.199999999998557
2022-02-04 12:33:00,1.14704,34.14098605808594,1.14713,SELL,1.14618,2022-02-04 13:08:00,TG,28.500000000000192
2022-02-04 13:05:00,1.14606,31.8892982274174,1.14619,BUY,1.14432,2022-02-04 13:30:00,SLPR,-56.100000000001145
2022-02-04 13:35:00,1.14291,30.804524857571295,1.14369,BUY,1.1441,2022-02-04 13:38:00,TG,12.299999999993982
2022-02-04 13:42:00,1.1423,40.24284138868621,1.14335,BUY,1.14418,2022-02-04 14:04:00,TG,24.89999999999659
2022-02-04 14:11:00,1.14545,66.90820442918604,1.14504,BUY,1.14511,2022-02-04 14:15:00,TGP,2.100000000000435
2022-02-04 14:15:00,1.14563,60.310841651556565,1.14511,SELL,1.14463,2022-02-04 14:20:00,TG,14.400000000001079
2022-02-04 14:32:00,1.14324,33.10247450187963,1.14341,SELL,1.14426,2022-02-04 14:41:00,SL,-25.500000000000522
2022-02-04 14:56:00,1.14198,37.48097861442748,1.14253,BUY,1.142,2022-02-04 15:10:00,SL,-15.900000000004244
2022-02-04 15:15:00,1.14148,37.04375295889467,1.14171,BUY,1.14256,2022-02-04 15:21:00,TG,25.500000000000522
2022-02-04 15:19:00,1.1412,39.56602018647159,1.14154,BUY,1.14256,2022-02-04 15:21:00,TG,30.600000000000627
2022-02-04 15:31:00,1.14381,61.24277255921613,1.14343,BUY,1.14291,2022-02-04 15:44:00,SL,-15.599999999995617
2022-02-04 16:18:00,1.14503,68.19554748722784,1.14497,SELL,1.14514,2022-02-04 16:53:00,SLPR,-5.1000000000001044
2022-02-04 16:57:00,1.14548,53.049151198506486,1.14513,SELL,1.14571,2022-02-04 17:06:00,SL,-17.400000000000748
2022-02-04 18:10:00,1.14633,59.192746021516356,1.14604,SELL,1.14551,2022-02-04 18:24:00,TGP,15.899999999997583
2022-02-04 18:24:00,1.14543,35.69313571630428,1.14551,BUY,1.14561,2022-02-04 19:05:00,TGP,2.9999999999996696
2022-02-04 18:27:00,1.14534,31.85197300837214,1.14537,BUY,1.14519,2022-02-04 18:48:00,SLPR,-5.40000000000207
2022-02-04 18:29:00,1.14532,46.05166888579267,1.14552,BUY,1.14561,2022-02-04 19:05:00,TGP,2.6999999999977042
2022-02-04 19:05:00,1.14569,62.96893153808486,1.14561,SELL,1.14524,2022-02-04 19:22:00,TGP,11.099999999999444
2022-02-04 19:22:00,1.14521,33.14768713892326,1.14524,BUY,1.14494,2022-02-04 19:57:00,SLPR,-8.999999999999009
2022-02-04 19:29:00,1.14506,30.944832775948612,1.14506,BUY,1.14475,2022-02-04 19:59:00,SLPR,-9.300000000000974
2022-02-04 19:31:00,1.14496,37.05886237446757,1.14505,BUY,1.14475,2022-02-04 19:59:00,SLPR,-8.999999999999009
2022-02-04 20:00:00,1.14475,41.30127465064229,1.14503,BUY,1.1455,2022-02-04 20:21:00,TGP,14.099999999999113
2022-02-04 20:21:00,1.14554,68.60642474066911,1.1455,SELL,1.14579,2022-02-04 20:32:00,SLPR,-8.700000000003705
2022-02-04 20:34:00,1.14581,67.17962480612616,1.14577,SELL,1.14513,2022-02-04 21:19:00,TGP,19.199999999999218
2022-02-04 21:19:00,1.14498,41.04345271415959,1.14513,BUY,1.14574,2022-02-06 19:54:00,TG,18.299999999999983
2022-02-04 21:28:00,1.14487,39.93493868742953,1.14498,BUY,1.14574,2022-02-06 19:54:00,TG,22.799999999996157
2022-02-06 19:54:00,1.14615,57.29890985367886,1.14574,BUY,1.14647,2022-02-06 20:30:00,TG,21.900000000003583
2022-02-06 22:09:00,1.14556,34.58073150387705,1.14568,BUY,1.14542,2022-02-06 23:18:00,SLPR,-7.799999999997809
2022-02-06 23:56:00,1.14518,38.55296821760798,1.14524,BUY,1.14505,2022-02-07 00:31:00,SLPR,-5.700000000004035
2022-02-07 01:13:00,1.14433,36.510683450488806,1.14449,BUY,1.14407,2022-02-07 01:45:00,SLPR,-12.60000000000261
2022-02-07 01:52:00,1.14392,34.85184553256117,1.14398,BUY,1.14371,2022-02-07 02:06:00,SLPR,-8.099999999999774
2022-02-07 02:08:00,1.14359,31.506402566586914,1.14369,BUY,1.14308,2022-02-07 02:23:00,SL,-18.299999999999983
2022-02-07 02:11:00,1.14358,34.10193986771179,1.14364,BUY,1.14308,2022-02-07 02:23:00,SL,-16.799999999996817
2022-02-07 03:29:00,1.14316,63.51727628007067,1.14305,SELL,1.14361,2022-02-07 04:08:00,SL,-16.80000000000348
2022-02-07 04:55:00,1.14357,42.86716474564884,1.14367,BUY,1.14333,2022-02-07 05:29:00,SLPR,-10.200000000000209
2022-02-07 05:21:00,1.1435,32.93877777930457,1.14355,BUY,1.14305,2022-02-07 05:46:00,SL,-15.00000000000501
