date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2022-03-01 02:52:00,1.11954,1.11955,1.11957,1.11949,1.11967,1.11967,1.11971,1.11961,94
2022-03-01 02:53:00,1.11955,1.11974,1.11974,1.11955,1.11968,1.11987,1.11987,1.11968,92
2022-03-01 02:54:00,1.11973,1.11981,1.11983,1.11972,1.11987,1.11995,1.11996,1.11985,122
2022-03-01 02:55:00,1.11981,1.1198,1.11984,1.11979,1.11994,1.11993,1.11997,1.11992,89
2022-03-01 02:56:00,1.11981,1.1197,1.11981,1.11964,1.11993,1.11983,1.11995,1.11976,78
2022-03-01 02:57:00,1.1197,1.11968,1.11979,1.11968,1.11984,1.11981,1.11991,1.11981,210
2022-03-01 02:58:00,1.11968,1.11965,1.11969,1.1195,1.11982,1.11978,1.11982,1.11963,130
2022-03-01 02:59:00,1.11964,1.11958,1.11968,1.11955,1.11977,1.11971,1.11981,1.11968,164
2022-03-01 03:00:00,1.11958,1.11963,1.11968,1.11958,1.1197,1.11976,1.11981,1.1197,65
2022-03-01 03:01:00,1.11964,1.11965,1.11971,1.11961,1.11976,1.11978,1.11983,1.11974,92
2022-03-01 03:02:00,1.11965,1.11963,1.11967,1.11963,1.11977,1.11976,1.11979,1.11976,30
2022-03-01 03:03:00,1.11964,1.11964,1.11971,1.11962,1.11976,1.11977,1.11983,1.11975,41
2022-03-01 03:04:00,1.11965,1.11965,1.11968,1.11965,1.11978,1.11978,1.1198,1.11978,14
2022-03-01 03:05:00,1.11965,1.11965,1.11967,1.11959,1.11977,1.11977,1.1198,1.11972,34
2022-03-01 03:06:00,1.11965,1.11977,1.11977,1.11965,1.11978,1.1199,1.1199,1.11977,25
2022-03-01 03:07:00,1.11978,1.11992,1.11993,1.11978,1.1199,1.12005,1.12005,1.1199,71
2022-03-01 03:08:00,1.11993,1.11993,1.11997,1.1199,1.12005,1.12005,1.1201,1.12003,56
2022-03-01 03:09:00,1.11993,1.11992,1.11995,1.11991,1.12006,1.12005,1.12008,1.12004,23
2022-03-01 03:10:00,1.11992,1.1198,1.11992,1.1198,1.12004,1.11993,1.12005,1.11993,28
2022-03-01 03:11:00,1.11982,1.11983,1.11986,1.11982,1.11994,1.11996,1.11999,1.11994,18
2022-03-01 03:12:00,1.11983,1.11954,1.11983,1.11954,1.11995,1.11967,1.11995,1.11967,81
2022-03-01 03:13:00,1.11955,1.11954,1.11956,1.11949,1.11967,1.11967,1.11969,1.11961,54
2022-03-01 03:14:00,1.11955,1.11954,1.11956,1.11953,1.11967,1.11966,1.11969,1.11965,34
2022-03-01 03:15:00,1.11954,1.11941,1.11957,1.11934,1.11967,1.11954,1.1197,1.11948,137
2022-03-01 03:16:00,1.11942,1.1194,1.11947,1.11934,1.11954,1.11954,1.11959,1.11948,88
2022-03-01 03:17:00,1.11942,1.11942,1.11946,1.11938,1.11954,1.11955,1.11959,1.11951,46
2022-03-01 03:18:00,1.11941,1.11966,1.11967,1.11941,1.11955,1.1198,1.11981,1.11955,110
2022-03-01 03:19:00,1.11966,1.1198,1.11982,1.11966,1.11979,1.11994,1.11995,1.11979,110
2022-03-01 03:20:00,1.1198,1.11976,1.1198,1.11975,1.11993,1.11988,1.11994,1.11987,49
2022-03-01 03:21:00,1.11976,1.11971,1.11976,1.1197,1.11989,1.11983,1.11989,1.11983,28
2022-03-01 03:22:00,1.1197,1.11979,1.11979,1.1197,1.11983,1.11992,1.11992,1.11983,75
2022-03-01 03:23:00,1.1198,1.11991,1.11994,1.11974,1.11992,1.12004,1.12008,1.11986,124
2022-03-01 03:24:00,1.1199,1.11997,1.11998,1.11988,1.12003,1.1201,1.1201,1.12,87
2022-03-01 03:25:00,1.11997,1.12,1.12004,1.11985,1.12011,1.12013,1.12016,1.11999,119
2022-03-01 03:26:00,1.12,1.12006,1.12006,1.11999,1.12012,1.12018,1.12018,1.12012,44
