,Index,bidopen,max_bid,min_bid,rsi,sma_signal,entry_price,entry_signal,exit_price,exit_time,status,pl
67,2022-01-25 06:11:00,1.13053,1.13065,1.13053,31.885010690893438,,1.13058,BUY,1.13093,2022-01-25 07:16:00,TGP,10.500000000002174
68,2022-01-25 07:16:00,1.13108,1.13114,1.13093,60.12657827409408,,1.13093,SELL,1.1312,2022-01-25 07:19:00,SLP,-8.099999999999774
69,2022-01-25 07:20:00,1.1312,1.13123,1.13108,65.59699886361086,,1.13114,SELL,1.13141,2022-01-25 07:24:00,SLP,-8.099999999999774
70,2022-01-25 07:25:00,1.13141,1.13149,1.1313,67.03508891924298,,1.13131,SELL,1.13149,2022-01-25 07:26:00,SLP,-5.40000000000207
71,2022-01-25 07:27:00,1.13149,1.13152,1.13131,64.32889646613646,,1.13137,SELL,1.13084,2022-01-25 07:41:00,TGP,15.899999999997583
72,2022-01-25 07:41:00,1.13076,1.13084,1.13075,34.6864632895316,,1.13084,BUY,1.13063,2022-01-25 07:43:00,SLP,-6.300000000001305
73,2022-01-25 07:44:00,1.13062,1.13082,1.13055,35.007496986753736,,1.13073,BUY,1.13045,2022-01-25 07:50:00,SLP,-8.40000000000174
74,2022-01-25 07:53:00,1.13044,1.13061,1.13044,37.67154458564751,,1.13054,BUY,1.13015,2022-01-25 07:59:00,SLP,-11.700000000003374
75,2022-01-25 08:00:00,1.13016,1.1303,1.13012,33.208773618721025,,1.13024,BUY,1.13112,2022-01-25 08:20:00,TG,26.399999999999757
76,2022-01-25 08:23:00,1.13123,1.13123,1.13095,56.22635119039806,,1.131,SELL,1.1297,2022-01-25 08:39:00,TG,39.000000000002366
77,2022-01-25 08:39:00,1.12946,1.12974,1.12945,35.28628533519179,,1.1297,BUY,1.13044,2022-01-25 08:46:00,TG,22.199999999998887
78,2022-01-25 09:01:00,1.12954,1.12975,1.12948,31.734925974382577,,1.12963,BUY,1.12952,2022-01-25 09:03:00,SLP,-3.2999999999949736
79,2022-01-25 09:04:00,1.12953,1.12966,1.12951,37.42690910640438,,1.12965,BUY,1.1292,2022-01-25 09:40:00,SL,-13.500000000001844
80,2022-01-25 09:46:00,1.12874,1.12887,1.12873,33.3601907031225,,1.12881,BUY,1.1286,2022-01-25 09:50:00,SLP,-6.300000000001305
81,2022-01-25 09:54:00,1.12857,1.12863,1.12848,32.77527041677594,,1.12861,BUY,1.12839,2022-01-25 09:56:00,SLP,-6.599999999996609
82,2022-01-25 09:57:00,1.1284,1.12857,1.1284,33.877751456220324,,1.1285,BUY,1.1283,2022-01-25 10:29:00,SLP,-5.999999999999339
83,2022-01-25 10:34:00,1.12801,1.12822,1.128,33.72040627780528,,1.12817,BUY,1.12804,2022-01-25 10:36:00,SLP,-3.8999999999989043
84,2022-01-25 11:31:00,1.12765,1.12784,1.12754,38.71821314792524,,1.1278,BUY,1.12761,2022-01-25 11:34:00,SLP,-5.699999999997374
85,2022-01-25 11:37:00,1.12753,1.12766,1.12751,34.164746110320735,,1.1276,BUY,1.12714,2022-01-25 11:45:00,SLP,-13.799999999997148
86,2022-01-25 11:56:00,1.1269,1.12708,1.12682,36.08253068468183,,1.12707,BUY,1.1268,2022-01-25 12:02:00,SLP,-8.099999999999774
87,2022-01-25 13:02:00,1.12672,1.12696,1.12672,45.201472493812226,,1.12695,BUY,1.12757,2022-01-25 13:30:00,TGP,18.60000000000195
88,2022-01-25 13:30:00,1.12766,1.12766,1.12752,65.77181627422608,,1.12757,SELL,1.12795,2022-01-25 13:38:00,SLP,-11.400000000001409
89,2022-01-25 13:40:00,1.12795,1.12796,1.12777,61.0953355888528,,1.1278,SELL,1.12717,2022-01-25 13:52:00,TGP,18.899999999997252
90,2022-01-25 13:52:00,1.12712,1.12722,1.12708,34.234465803463564,,1.12717,BUY,1.12656,2022-01-25 14:31:00,SL,-18.299999999999983
91,2022-01-25 14:47:00,1.12795,1.12795,1.12764,65.78908535261844,,1.12778,SELL,1.12701,2022-01-25 15:02:00,TG,23.099999999998122
92,2022-01-25 15:32:00,1.12794,1.12794,1.12777,66.14174390037857,,1.12787,SELL,1.12837,2022-01-25 16:40:00,SL,-15.00000000000501
93,2022-01-25 16:47:00,1.1286,1.1286,1.12839,59.867553031203975,,1.12842,SELL,1.12896,2022-01-25 18:05:00,SL,-16.199999999999548
94,2022-01-25 18:09:00,1.12906,1.12912,1.12897,67.61828912905753,,1.12903,SELL,1.12911,2022-01-25 18:12:00,SLP,-2.4000000000024
95,2022-01-25 18:14:00,1.12918,1.12924,1.12907,67.58550763861933,,1.12912,SELL,1.12921,2022-01-25 18:16:00,SLP,-2.7000000000043656
96,2022-01-25 18:51:00,1.12966,1.12967,1.12949,58.90313342389842,,1.12951,SELL,1.12982,2022-01-25 19:08:00,SLP,-9.300000000000974
97,2022-01-25 19:09:00,1.12981,1.12981,1.12969,55.83611118159486,,1.1297,SELL,1.1294,2022-01-25 19:30:00,TGP,8.999999999999009
98,2022-01-25 19:30:00,1.12935,1.12943,1.12934,37.87553968250709,,1.1294,BUY,1.12974,2022-01-25 19:45:00,TGP,10.200000000000209
99,2022-01-25 19:45:00,1.12978,1.12978,1.12973,64.69479052394314,,1.12974,SELL,1.12989,2022-01-25 19:48:00,SLP,-4.500000000002835
100,2022-01-25 20:02:00,1.13033,1.13034,1.13018,59.66589524454081,,1.1302,SELL,1.12982,2022-01-25 20:08:00,TGP,11.400000000001409
101,2022-01-25 20:08:00,1.12978,1.12988,1.12978,34.42158237354988,,1.12982,BUY,1.13042,2022-01-25 20:57:00,TG,17.999999999998018
102,2022-01-25 20:57:00,1.13059,1.13064,1.1304,63.72241464718042,,1.13042,SELL,1.12996,2022-01-25 21:40:00,TGP,13.799999999997148
103,2022-01-25 21:40:00,1.12995,1.12996,1.12994,30.735869371248143,,1.12996,BUY,1.12979,2022-01-25 22:03:00,SLP,-5.1000000000001044
104,2022-01-25 22:04:00,1.12981,1.12982,1.12979,30.261571382592408,,1.12982,BUY,1.12978,2022-01-25 22:06:00,SL,-1.2000000000012
105,2022-01-25 22:08:00,1.12968,1.12985,1.12962,42.88331750701949,,1.12985,BUY,1.13031,2022-01-25 23:05:00,TGP,13.799999999997148
106,2022-01-25 23:05:00,1.13046,1.13046,1.13031,64.53232345842153,,1.13031,SELL,1.13006,2022-01-25 23:27:00,TGP,7.499999999995843
107,2022-01-25 23:27:00,1.12995,1.13006,1.12995,42.00401110673989,,1.13006,BUY,1.13032,2022-01-25 23:43:00,TGP,7.799999999997809
108,2022-01-25 23:43:00,1.13037,1.13038,1.13032,64.60718257943785,,1.13032,SELL,1.13044,2022-01-25 23:46:00,SLP,-3.599999999996939
